17;fo;LIGHTS_Dome;3;DOME LIGHTS;
17;fo;SIGN_SeatBelts;0;PASSENGER SIGNS;
17;fo;LIGHTS_RwyTurnOff;0;RWY TURNOFF LIGHTS;
17;fo;LIGHTS_Taxi;0;TAXI LIGHTS;
17;fo;LIGHTS_Logo;0;LOGO LIGHTS;
17;fo;LIGHTS_AntiCollision;0;ANTI-COLLISION LIGHTS;
17;fo;LIGHTS_Wing;0;WING LIGHTS;
17;capt;FUEL_ControlSwitches;0;FUEL CONTROL SWITCHES;
17;fo;MISC_Wait;901;WAITING FOR NEXT ACTION;
17;fo;FUEL_Pumps;0;FUEL PUMPS;
17;capt;ENG_StartSwitches;1;ENGINE START SWITCHES;
17;fo;GRND_Jetway;1;JETWAY;
17;fo;ICE_Wing;0;WING ANTI-ICE;
17;fo;ICE_Eng;0;ENGINE ANTI-ICE;
17;fo;HYD_Pumps;2;HYDRAULIC PUMPS;
17;fo;AIR_RecircFan;1;RECIRCULATION FAN;
17;fo;AIR_Packs;1;PACKS;
17;fo;AIR_IsoValve;2;ISOLATION VALVE;
17;fo;ELEC_ApuBleed;1;AUX POWER UNIT BLEED;
17;fo;ICE_WindowHeat;0;WINDOW HEAT;
17;fo;XPNDR_Mode;0;TRANSPONDER;
17;fo;WARN_Cautions;0;CLEAR CAUTIONS;
17;fo;FMC_Doors;0;DOORS;
17;fo;GRND_Loading;1;PAX AND CARGO LOADING;
18;FUEL_Pumps;FUEL PUMPS;OFF;off;0
18;ICE_ProbeHeat;PROBE HEAT;OFF;off;0
18;HYD_Pumps;HYDRAULIC PUMPS;SET;set;2
18;FCTL_Flaps;FLAPS;UP;up;0
18;FCTL_ParkBrake;PARKING BRAKE;ON;on;1
18;FUEL_ControlSwitches;FUEL CONTROL SWITCHES;OFF;off;0
18;WX_Radar;WEATHER RADAR;OFF;off;0
19;fo;IRS_Selectors;0;I R S SELECTORS;
19;fo;SIGN_EmerExit;0;EMER EXIT LIGHTS;
19;fo;HYD_Pumps;0;HYDRAULIC PUMPS;
19;fo;AIR_RecircFan;0;RECIRCULATION FAN;
19;fo;AIR_Packs;0;PACKS;
19;fo;AIR_IsoValve;0;ISOLATION VALVE;
19;fo;ELEC_ApuBleed;0;AUX POWER UNIT BLEED;
20;IRS_Selectors;I R S SELECTORS;OFF;off;0
20;SIGN_EmerExit;EMERGENCY EXIT LIGHTS;OFF;off;0
20;ICE_WindowHeat;WINDOW HEAT;OFF;off;0
20;AIR_Packs;PACKS;OFF;off;0
100;capt;FCTL_Flaps;2;FLAPS;
100;fo;MISC_Wait;3;WAITING FOR NEXT ACTION;
100;capt;ENG_TOGA;1;TAKEOFF GO AROUND;
100;fo;MISC_Wait;5;WAITING FOR NEXT ACTION;
100;capt;FCTL_LndgGear;0;GEAR;
100;capt;FCTL_Flaps;0;FLAPS;
100;fo;MCP_LNAV;1;L-NAV;
101;MISC_TakeoffRwy;TAKEOFF RUNWAY;CHECKED;chkd;2
101;FCTL_Flaps;FLAPS;SET;set;1
101;MISC_TakeoffSpeeds;V SPEEDS;CHECKED;chkd;2
101;MISC_Altitude;ALTITUDE;SET;set;0
